1 4662
1 16745
1 7748
1 5056
1 4035
1 809
1 7495
1 11546
1 9849
1 10384
1 1238
1 4777
1 3627
1 8071
1 12681
1 12826
1 5603
1 2821
1 4235
1 14348
1 3365
1 1113
1 2787
1 16383
1 15862
1 5895
1 6416
1 3324
1 4343
1 1700
1 1550
1 4211
1 10388
1 12043
1 4059
1 9155
1 9580
1 7622
1 14629
1 5628
1 2441
1 6319
1 4260
1 7043
1 3484
1 619
1 16606
1 485
1 2194
1 129
1 9392
1 1347
1 2978
1 12555
1 9357
1 9928
1 3536
1 14607
1 14700
1 845
1 11538
1 1665
1 12981
1 937
1 9859
1 5646
1 4027
1 11947
1 4389
1 4857
1 921
1 6612
1 5411
1 7636
1 16634
1 11040
1 3885
1 3018
1 13774
1 10305
1 6669
1 11268
1 605
1 11199
1 2731
1 8878
1 3095
1 1835
1 7567
1 4585
1 11505
1 137
1 14102
1 546
1 221
1 5002
1 1767
1 6322
1 3616
1 888
1 3388
1 3293
1 12752
1 13943
1 11334
1 790
1 16777
1 906
1 3445
1 54
1 1157
1 6577
1 8779
1 8834
1 5959
1 1397
1 769
1 15958
1 7004
1 4731
1 12173
1 9046
1 15911
1 728
1 3418
1 10526
1 6733
1 684
1 14988
1 2725
1 1023
1 8951
1 15028
1 8089
1 2299
1 6809
1 2028
1 4246
1 2405
1 858
1 16901
1 2966
1 4331
1 11186
1 262
1 15822
1 2800
1 4970
1 11954
1 3850
1 6294
1 1209
1 14275
1 12202
1 14458
1 427
1 4226
1 10962
1 1940
1 2739
1 888
1 16651
1 4725
1 2470
1 2902
1 5098
1 4622
1 2018
1 6868
1 6354
1 2689
1 7691
1 7534
1 2865
1 5690
1 706
1 1204
1 3089
1 8975
1 10580
1 1384
1 9654
1 12366
1 2922
1 5339
1 6664
1 10605
1 5518
1 7324
1 4912
1 4681
1 450
1 16968
1 1960
1 4547
1 16151
1 9616
1 4828
1 6847
1 13893
1 13686
1 15959
1 11329
1 3245
1 16068
1 5617
1 15956
1 5322
1 3387
1 8604
1 13267
1 3048
1 3646
1 8141
1 1361
1 14431
1 899
1 1035
1 12109
1 14667
1 10874
1 56
1 12469
1 9754
1 16838
1 13568
1 3659
1 9654
1 1542
1 2000
1 4397
1 5690
1 8680
1 8004
1 11696
1 12272
1 4114
1 15582
1 12794
1 13924
1 6192
1 8773
1 7638
1 14366
1 9358
1 161
1 2980
1 8407
1 3678
1 2625
1 12758
1 1211
1 15537
1 13191
1 4933
1 9228
1 10386
1 10506
1 15600
1 1483
1 5917
1 9276
1 2293
1 2509
1 8415
1 9847
1 13995
1 6694
1 12498
1 202
1 1184
1 8823
1 12244
1 6230
1 5175
1 14136
1 28
1 5355
1 16706
1 14177
1 4535
1 6357
1 9103
1 2325
1 6931
1 7583
1 4344
1 2877
1 1557
1 10349
1 1630
1 2462
1 10523
1 8397
1 2144
1 14607
1 13943
1 10787
1 2622
1 8133
1 15783
1 2822
1 13753
1 4314
1 15198
1 11654
1 11716
1 8038
1 3944
1 2768
1 1498
1 11374
1 10891
1 7886
1 13443
1 13323
1 13336
1 359
1 2469
1 9890
1 169
1 3830
1 9557
1 8648
1 11825
1 6393
1 7726
1 13443
1 16045
1 9228
1 1929
1 2451
1 2372
1 6717
1 12244
1 9653
1 15640
1 10774
1 10481
1 12657
1 1113
1 6977
1 13668
1 13247
1 8490
1 7918
1 280
1 442
1 128
1 9167
1 120
1 762
1 10001
1 7211
1 2842
1 1175
1 1665
1 14883
1 5584
1 15266
1 3373
1 15983
1 6577
1 1234
1 9893
1 1370
1 2164
1 4130
1 1571
1 12627
1 16382
1 13029
1 13311
1 2445
1 2215
1 655
1 15055
1 9901
1 10693
1 15184
1 10056
1 13979
1 3542
1 7426
1 483
1 3779
1 3930
1 8880
1 483
1 13912
1 10382
1 8511
1 12330
1 9826
1 8993
1 13908
1 6751
1 950
1 13218
1 9605
1 4322
1 380
1 13732
1 15930
1 2216
1 6240
1 4778
1 5677
1 9611
1 247
1 3138
1 13053
1 2472
1 505
1 5313
1 15504
1 15185
1 3261
1 5351
1 5977
1 2246
1 12216
1 5515
1 922
1 11203
1 8134
1 2229
1 9825
1 2642
1 9790
1 4580
1 2297
1 9029
1 3025
1 8873
1 16694
1 8708
1 4966
1 2777
1 7170
1 1209
1 9683
1 2215
1 3716
1 1711
1 3584
1 10548
1 3465
1 14116
1 11536
1 8808
1 2888
1 7134
1 8770
1 3453
1 13813
1 5831
1 954
1 17
1 682
1 14412
1 7600
1 14720
1 13723
1 5002
1 7474
1 16043
1 14830
1 15084
1 13449
1 13718
1 5772
1 10978
1 11260
1 11877
1 9480
1 2787
1 1208
1 9627
1 13546
1 13912
1 1271
1 2762
1 9063
1 10167
1 2220
1 1203
1 9446
1 13715
1 8177
1 6553
1 10565
1 9060
1 15912
1 3478
1 2211
1 507
1 360
1 62
1 6430
1 15463
1 10081
1 14611
1 5738
1 4675
1 5707
1 7486
1 11119
1 8085
1 3597
1 8194
1 4681
1 1115
1 4114
1 7348
1 477
1 6613
1 9371
1 10832
1 5142
1 12330
1 12749
1 10004
1 3017
1 881
1 14205
1 4478
1 13919
1 4110
1 3005
1 6414
1 8595
1 9926
1 12355
1 3709
1 13813
1 128
1 3348
1 3478
1 6346
1 14918
1 5596
1 11711
1 16348
1 1152
1 5388
1 2495
1 3185
1 3930
1 2909
1 1283
1 49
1 16912
1 7908
1 1891
1 10603
1 12577
1 3999
1 10102
1 871
1 628
1 5977
1 5676
1 8656
1 681
1 5005
1 4147
1 9199
1 4831
1 4774
1 5886
1 14997
1 14415
1 1011
1 905
1 1114
1 13709
1 1813
1 10126
1 2712
1 5282
1 9980
1 120
1 15407
1 533
1 4725
1 9332
1 379
1 833
1 4240
1 8756
1 8508
1 898
1 14770
1 11247
1 4804
1 7428
1 5032
1 12516
1 9355
1 14809
1 5565
1 905
1 453
1 490
1 10295
1 9028
1 10470
1 12571
1 6157
1 15614
1 5336
1 776
1 11722
1 16405
1 9759
1 243
1 16863
1 13863
1 2216
1 2803
1 4979
1 1480
1 2468
1 2287
1 11764
1 3635
1 13400
1 8101
1 4583
1 11803
1 16273
1 16318
1 5316
1 7783
1 2243
1 1008
1 4907
1 15833
1 1711
1 4768
1 6697
1 16115
1 2446
1 6094
1 12743
1 11982
1 652
1 5488
1 6506
1 1774
1 531
1 10085
1 16058
1 10539
1 8420
1 9951
1 11241
1 11588
1 76
1 2345
1 2262
1 7949
1 11264
1 108
1 7004
1 6351
1 9019
1 727
1 5489
1 6932
1 10641
1 7469
1 1511
1 153
1 3822
1 10029
1 12262
1 16408
1 9779
1 5769
1 15792
1 1137
1 1479
1 5073
1 8245
1 5274
1 4839
1 2914
1 8424
1 11027
1 1800
1 14244
1 2462
1 8264
1 8379
1 2231
1 3881
1 13443
1 10878
1 16045
1 14199
1 4819
1 5366
1 15841
1 1557
1 7856
1 13632
1 6624
1 63
1 7182
1 12352
1 13653
1 2579
1 4627
1 16732
1 4918
1 2195
1 1787
1 4734
1 9665
1 7169
1 1665
1 4642
1 3633
1 2472
1 13342
1 1592
1 11995
1 1602
1 2861
1 16560
1 2607
1 1479
1 6257
1 12722
1 701
1 5025
1 4155
1 5520
1 13545
1 2615
1 4784
1 4663
1 14997
1 438
1 10097
1 1814
1 13460
1 15658
1 10055
1 2934
1 1903
1 16127
1 16055
1 14861
1 3866
1 15623
1 7545
1 980
1 7406
1 13819
1 2927
1 2149
1 3867
1 582
1 16558
1 3686
1 2360
1 8528
1 14236
1 13663
1 5920
1 6952
1 2216
1 15264
1 1461
1 5677
1 16155
1 9796
1 8160
1 845
1 10416
1 8134
1 13762
1 13246
1 11871
1 1868
1 1181
1 4624
1 6516
1 2624
1 10709
1 103
1 5235
1 3232
1 3306
1 3532
1 7623
1 4056
1 8286
1 10972
1 703
1 2177
1 1948
1 15815
1 10180
1 14448
1 5731
1 581
1 3181
1 1178
1 7942
1 812
1 4520
1 3278
1 14573
1 250
1 2908
1 200
1 1496
1 16325
1 6735
1 9987
1 954
1 1286
1 2219
1 10010
1 4855
1 11321
1 13939
1 16415
1 11010
1 2515
1 6658
1 8842
1 13221
1 4693
1 3248
1 13394
1 13617
1 6731
1 6723
1 15253
1 3350
1 9215
1 11543
1 4766
1 2041
1 12227
1 52
1 5974
1 8750
1 14602
1 1304
1 12375
1 882
1 4237
1 3102
1 10723
1 12704
1 6023
1 13635
1 4728
1 13326
1 10565
1 1422
1 1370
1 888
1 9513
1 1892
1 13630
1 426
1 1930
1 7545
1 2280
1 917
1 15324
1 12979
1 7056
1 10674
1 1407
1 2876
1 888
1 13809
1 895
1 5570
1 430
1 9648
1 6076
1 7414
1 7816
1 5588
1 10257
1 5455
1 9110
1 6424
1 777
1 3544
1 1051
1 15294
1 1643
1 7563
1 9501
1 5363
1 11679
1 2030
1 8606
1 2411
1 972
1 1464
1 16520
1 3797
1 1760
1 2765
1 9927
1 2351
1 2345
1 10183
1 15967
1 5218
1 13495
1 2107
1 706
1 2148
1 4884
1 666
1 11925
1 4008
1 11603
1 4593
1 9392
1 12469
1 7334
1 5049
1 10946
1 7603
1 12218
1 9377
1 8282
1 6284
1 204
1 2297
1 4718
1 8360
1 16170
1 672
1 2656
1 16111
1 3957
1 1332
1 5710
1 15857
1 9958
1 9467
1 4370
1 148
1 47
1 44
1 7139
1 3435
1 5024
1 16717
1 584
1 3411
1 4622
1 7278
1 9140
1 6163
1 12928
1 12563
1 1811
1 14699
1 7086
1 3478
1 4291
1 15476
1 11361
1 9029
1 1994
1 14758
1 15633
1 11788
1 1945
1 15082
1 15097
1 7517
1 11992
1 8015
1 1009
1 15034
1 5161
1 3518
1 128
1 15365
1 11097
1 13886
1 548
1 2240
1 8294
1 2596
1 16612
1 12674
1 11758
1 14242
1 6296
1 12213
1 1009
1 16045
1 10623
1 15378
1 1203
1 10962
1 9164
1 10784
1 3388
1 888
1 13701
1 2459
1 551
1 1809
1 4069
1 10731
1 10071
1 10514
1 13765
1 10086
1 5943
1 13790
1 7848
1 10731
1 6791
1 5120
1 16520
1 2893
1 15792
1 1224
1 284
1 9673
1 8544
1 6382
1 13807
1 2914
1 1192
1 8469
1 2892
1 9978
1 6747
1 7408
1 6352
1 14222
1 5517
1 1650
1 13433
1 8976
1 277
1 8155
1 5644
1 13405
1 4578
1 575
1 14913
1 5653
1 740
1 3735
1 4843
1 4206
1 8827
1 11253
1 16721
1 16772
1 865
1 1846
1 1310
1 3266
1 10849
1 14125
1 3923
1 1051
1 10469
1 16620
1 1764
1 8420
1 8953
1 16194
1 3400
1 9553
1 1739
1 11335
1 4862
1 3723
1 2893
1 11218
1 2895
1 10570
1 1903
1 10684
1 520
1 2274
1 14834
1 13663
1 10039
1 9834
1 12014
1 11642
1 13104
1 11560
1 13767
1 11343
1 5975
1 3107
1 6079
1 16318
1 2205
1 6495
1 4845
1 1356
1 12840
1 9759
1 8569
1 484
1 1259
1 11374
1 109
1 13782
1 7834
1 10923
1 1713
1 8260
1 6654
1 3981
1 3702
1 4303
1 7691
1 884
1 15909
1 14057
1 7375
1 7129
1 16080
1 560
1 15486
1 4320
1 7169
1 15331
1 4275
1 3269
1 14752
1 1117
1 5192
1 2194
1 11524
1 3050
1 321
1 11220
1 5945
1 16234
1 280
1 10836
1 8321
1 14249
1 192
1 6649
1 7978
1 15878
1 8363
1 7200
1 2281
1 4746
1 16456
1 5520
1 14051
1 4247
1 12432
1 4944
1 12650
1 2482
1 1651
1 1489
1 2737
1 5087
1 4051
1 6734
1 1578
1 4578
1 14470
1 11688
1 1495
1 9234
1 247
1 4601
1 8083
1 4181
1 3358
1 15192
1 4654
1 4656
1 11227
1 6669
1 13944
1 13556
1 10869
1 10397
1 13702
1 3058
1 47
1 5664
1 477
1 10465
1 3517
1 2234
1 6354
1 12960
1 13714
1 8984
1 5259
1 5329
1 14645
1 8152
1 13978
1 12717
1 9815
1 1491
1 1399
1 11433
1 2575
1 9710
1 13893
1 309
1 7471
1 3373
1 7048
1 8449
1 4658
1 1200
1 12383
1 2516
1 5487
1 5054
1 12643
1 12530
1 4050
1 4066
1 15148
1 3032
1 9493
1 2686
1 13326
1 13404
1 2728
1 7940
1 8080
1 8013
1 4147
1 220
1 14701
1 9741
1 13702
1 71
1 11475
1 8721
1 5752
1 6348
1 13210
1 5406
1 9213
1 1882
1 5775
1 5195
1 14758
1 3256
1 4258
1 12396
1 3672
1 480
1 12270
1 6066
1 10870
1 13478
1 14751
1 6518
1 5871
1 2326
1 779
1 1423
1 11586
1 10973
1 523
1 11489
1 247
1 2354
1 9894
1 8768
1 1457
1 13365
1 5504
1 15804
1 10063
1 7263
1 6752
1 10043
1 9562
1 10593
1 230
1 11508
1 8183
1 9023
1 5855
1 10074
1 1395
1 15355
1 8800
1 15283
1 13773
1 5979
1 3149
1 1863
1 6055
1 4068
1 8600
1 2999
1 12103
1 12244
1 9825
1 1196
1 1956
1 2087
1 6596
1 755
1 15124
1 5563
1 7625
1 7766
1 7356
1 15254
1 14496
1 13069
1 13369
1 16429
1 2792
1 9049
1 615
1 1485
1 7283
1 7325
1 107
1 8807
1 1812
1 3313
1 14926
1 8184
1 13171
1 5720
1 2202
1 15288
1 5711
1 238
1 9110
1 10249
1 11406
1 12986
1 12349
1 2445
1 3436
1 15041
1 2886
1 14943
1 16045
1 3337
1 8905
1 189
1 1428
1 10684
1 11047
1 4808
1 12477
1 15167
1 12312
1 359
1 6307
1 13541
1 14268
1 11995
1 8389
1 6014
1 495
1 12894
1 9103
1 2204
1 9484
1 1251
1 16682
1 8365
1 6914
1 14697
1 3746
1 16394
1 5758
1 5950
1 8799
1 6430
1 2462
1 13766
1 12600
1 4634
1 13618
1 1891
1 15260
1 5012
1 3130
1 8813
1 12778
1 7496
1 1669
1 10691
1 10081
1 12581
1 7376
1 10439
1 16714
1 3891
1 11595
1 13877
1 2713
1 9761
1 14
1 1192
1 5235
1 600
1 13486
1 15506
1 13394
1 6169
1 4768
1 7627
1 2357
1 9491
1 1515
1 10741
1 13218
1 11192
1 11593
1 10880
1 10302
1 12691
1 5167
1 2433
1 11038
1 5613
1 8882
1 2226
1 6447
1 4648
1 2288
1 7485
1 14003
1 12354
1 6585
1 5975
1 3319
1 2472
1 2772
1 10012
1 3641
1 13767
1 6546
1 4367
1 13862
1 1880
1 14607
1 1048
1 9171
1 8342
1 2485
1 6458
1 1379
1 13662
1 10020
1 314
1 920
1 10793
1 2236
1 4465
1 5547
1 9770
1 8642
1 450
1 15801
1 10962
1 1255
1 12990
1 8989
1 1565
1 12989
1 485
1 918
1 2167
1 5749
1 1286
1 14988
1 5767
1 33
1 6005
1 6304
1 1788
1 9565
1 12825
1 789
1 16776
1 10214
1 994
1 4420
1 11867
1 8519
1 10441
1 5040
1 8351
1 527
1 12563
1 10349
1 5310
1 3909
1 12010
1 4506
1 9920
1 6805
1 1039
1 3029
1 5198
1 2235
1 1660
1 3603
1 4171
1 120
1 1928
1 6449
1 13126
1 1230
1 1440
1 3662
1 3006
1 5805
1 7336
1 6144
1 1436
1 5955
1 9966
1 13635
1 13576
1 4128
1 4859
1 13134
1 12214
1 9784
1 11600
1 13795
1 10459
1 504
1 4932
1 9392
1 12581
1 4761
1 2873
1 314
1 13333
1 15462
1 14758
1 5767
1 12006
1 4407
1 2228
1 5604
1 4703
1 5772
1 14045
1 7491
1 11584
1 6854
1 1926
1 6332
1 7611
1 1716
1 10940
1 5628
1 8950
1 6727
1 9873
1 4820
1 15105
1 15533
1 13002
1 11839
1 4617
1 9197
1 5050
1 11627
1 10266
1 15131
1 16276
1 7969
1 750
1 9954
1 4728
1 15009
1 2438
1 5744
1 1402
1 7974
1 8723
1 1439
1 2451
1 466
1 16
1 8007
1 15082
1 9103
1 10277
1 16771
1 6581
1 448
1 15267
1 5252
1 2609
1 1407
1 8379
1 1946
1 3053
1 16479
1 1517
1 10086
1 8080
1 13328
1 13683
1 4733
1 5000
1 6152
1 8278
1 4396
1 4456
1 1919
1 16207
1 4834
1 14531
1 14812
1 5917
1 8229
1 12134
1 1019
1 5721
1 16109
1 7700
1 4344
1 1809
1 2715
1 3234
1 14561
1 16
1 1545
1 13747
1 14473
1 432
1 10778
1 6060
1 1928
1 5335
1 2116
1 12990
1 13625
1 8379
1 6205
1 12513
1 5055
1 10876
1 9258
1 2449
1 2065
1 13772
1 11713
1 3455
1 9115
1 14877
1 2531
1 70
1 3047
1 12836
1 9785
1 3310
1 14935
1 3497
1 8619
1 1437
1 16845
1 16602
1 1115
1 4584
1 7853
1 678
1 3270
1 1794
1 6416
1 10667
1 10483
1 1177
1 489
1 7030
1 5058
1 15073
1 9121
1 1070
1 1152
1 6259
1 7415
1 12717
1 6857
1 1193
1 16959
1 9191
1 6122
1 1344
1 14056
1 2884
1 9481
1 10556
1 971
1 1544
1 108
1 1298
1 3001
1 7613
1 3024
1 1015
1 9656
1 15375
1 476
1 676
1 11190
1 14414
1 5042
1 14467
1 13176
1 1882
1 5145
1 8744
1 4327
1 3813
1 1559
1 2962
1 2281
1 234
1 16451
1 1093
1 1242
1 12008
1 6932
1 16405
1 10090
1 1133
1 5585
1 806
1 8238
1 12406
1 8101
1 11160
1 4375
1 10921
1 2983
1 3034
1 9205
1 8880
1 477
1 7211
1 8443
1 2540
1 1142
1 13928
1 11241
1 11091
1 8826
1 13515
1 3749
1 10091
1 13956
1 9519
1 3981
1 3444
1 570
1 28
1 9246
1 1470
1 5286
1 14158
1 15684
1 5204
1 1944
1 1199
1 10174
1 7297
1 8938
1 8695
1 1702
1 570
1 1998
1 8523
1 6628
1 6296
1 14301
1 14623
1 6218
1 9066
1 2386
1 10349
1 6532
1 9002
1 12468
1 8627
1 7860
1 5243
1 15358
1 2144
1 2442
1 13294
1 13693
1 4397
1 15432
1 709
1 1873
1 5454
1 4019
1 9465
1 1221
1 1683
1 2240
1 746
1 7748
1 9
1 7763
1 1557
1 11916
1 10778
1 3968
1 8900
1 15305
1 6064
1 2776
1 2987
1 6544
1 6165
1 9103
1 2234
1 834
1 7689
1 8713
1 292
1 10847
1 6552
1 16716
1 10625
1 7221
1 8816
1 3989
1 1554
1 11128
1 755
1 4787
1 1176
1 9910
1 7751
1 11754
1 1439
1 7545
1 15860
1 5265
1 1537
1 1665
1 1200
1 8133
1 3629
1 13640
1 1940
1 7519
1 1718
1 2291
1 6218
1 294
1 776
1 13614
1 5043
1 2529
1 16812
1 6110
1 8861
1 13789
1 9724
1 3185
1 13251
1 14596
1 2985
1 13002
1 1039
1 530
1 7751
1 11882
1 2279
1 10643
1 6935
1 2201
1 5879
1 13331
1 5926
1 8277
1 3489
1 180
1 13035
